user_id,signup_ts,country,acquisition_channel,signup_intent,platform
user_2592,2025-12-27T05:53:41.552515,US,organic,internal_tool,web
user_2593,2026-01-13T14:06:50.436548,DE,paid,learn,web
user_2594,2026-01-01T01:27:23.459619,IN,organic,build_app,web
user_2595,2026-01-03T00:38:41.895001,BR,organic,prototype,web
user_2596,2026-01-02T02:23:08.142495,US,organic,internal_tool,web
user_2597,2025-12-23T15:23:58.297058,US,organic,learn,web
user_2598,2025-12-19T05:00:52.546301,BR,referral,build_app,web
user_2599,2025-12-17T05:00:26.266106,US,paid,internal_tool,desktop
user_2600,2026-01-14T06:18:29.080676,US,paid,build_app,web
user_2601,2025-12-29T14:02:19.714841,US,paid,build_app,desktop
user_2602,2026-01-04T13:24:21.873150,IN,organic,prototype,desktop
user_2603,2026-01-26T02:00:31.689649,US,paid,learn,desktop
user_2604,2026-01-12T04:47:54.302392,CA,paid,prototype,desktop
user_2605,2026-01-20T11:30:22.975938,US,paid,build_app,desktop
user_2606,2026-01-18T07:18:55.152057,US,paid,prototype,web
user_2607,2026-01-26T22:00:25.319932,DE,organic,build_app,web
user_2608,2025-12-18T00:09:58.421889,US,referral,learn,desktop
user_2609,2026-01-01T06:52:23.366805,US,organic,prototype,web
user_2610,2026-01-26T17:34:51.221679,US,organic,build_app,web
user_2611,2026-01-04T21:35:16.701454,US,organic,prototype,web
user_2612,2026-01-26T15:37:26.767152,DE,social,internal_tool,web
user_2613,2025-12-23T07:39:01.037367,US,paid,prototype,desktop
user_2614,2025-12-17T17:03:55.260679,DE,organic,build_app,web
user_2615,2026-01-24T07:06:13.024999,US,organic,prototype,desktop
user_2616,2026-01-02T12:09:12.081609,IN,paid,build_app,web
user_2617,2026-01-06T20:56:13.777172,CA,social,prototype,desktop
user_2618,2026-01-26T03:10:39.992966,BR,organic,build_app,desktop
user_2619,2025-12-24T20:59:01.355972,CA,organic,internal_tool,web
user_2620,2026-01-27T13:39:10.132088,IN,organic,learn,desktop
user_2621,2026-01-01T20:16:26.495198,US,organic,prototype,desktop
user_2622,2025-12-26T03:12:42.331033,US,referral,build_app,desktop
user_2623,2025-12-25T12:24:01.951326,BR,organic,build_app,desktop
user_2624,2026-01-07T07:55:29.012392,US,organic,learn,web
user_2625,2026-01-05T00:19:23.959461,DE,paid,build_app,web
user_2626,2026-01-23T20:59:18.520604,US,paid,internal_tool,web
user_2627,2025-12-17T06:51:58.596929,CA,paid,internal_tool,web
user_2628,2025-12-16T23:29:37.992703,US,paid,build_app,desktop
user_2629,2025-12-21T21:00:27.170446,US,organic,internal_tool,desktop
user_2630,2026-01-11T06:07:03.086240,US,paid,internal_tool,desktop
user_2631,2026-01-19T03:51:07.830815,IN,paid,build_app,desktop
user_2632,2026-01-05T14:13:51.936762,CA,organic,prototype,desktop
user_2633,2026-01-11T14:51:21.646483,IN,social,build_app,desktop
user_2634,2026-01-12T21:57:27.382454,BR,paid,prototype,web
user_2635,2025-12-15T20:50:19.011264,IN,social,learn,desktop
user_2636,2025-12-26T01:58:42.847267,US,referral,build_app,desktop
user_2637,2026-01-28T21:34:43.461625,IN,organic,build_app,web
user_2638,2025-12-29T21:15:02.485313,IN,organic,build_app,web
user_2639,2026-01-26T14:21:25.826999,IN,referral,build_app,desktop
user_2640,2026-01-06T03:39:29.562972,US,organic,learn,web
user_2641,2025-12-25T00:21:39.361611,US,referral,build_app,desktop
user_2642,2025-12-15T02:36:30.408510,US,social,prototype,desktop
user_2643,2025-12-24T18:57:16.250753,US,paid,build_app,desktop
user_2644,2025-12-29T11:13:23.976260,US,paid,build_app,web
user_2645,2026-01-03T18:26:47.854484,US,organic,learn,desktop
user_2646,2026-01-04T02:56:43.323813,IN,referral,learn,web
user_2647,2026-01-08T16:12:43.617200,CA,paid,prototype,desktop
user_2648,2026-01-05T08:04:49.989726,BR,organic,prototype,desktop
user_2649,2025-12-16T11:29:34.502720,IN,paid,build_app,web
user_2650,2025-12-27T00:19:28.529788,BR,organic,prototype,desktop
user_2651,2026-01-27T06:58:49.939391,IN,organic,prototype,web
user_2652,2025-12-16T05:36:29.176648,US,organic,build_app,desktop
user_2653,2026-01-17T00:46:59.002433,DE,referral,learn,desktop
user_2654,2026-01-05T10:28:56.639082,BR,paid,build_app,desktop
user_2655,2026-01-15T19:28:35.620974,DE,organic,prototype,web
user_2656,2025-12-29T23:06:05.513949,GB,referral,build_app,desktop
user_2657,2025-12-31T15:44:56.418810,BR,paid,learn,desktop
user_2658,2026-01-07T06:07:20.223913,GB,organic,prototype,desktop
user_2659,2026-01-24T22:25:51.857496,US,organic,internal_tool,desktop
user_2660,2025-12-29T18:39:33.884185,CA,paid,prototype,desktop
user_2661,2025-12-18T20:43:58.558993,IN,organic,learn,web
user_2662,2025-12-16T17:19:01.857190,IN,organic,prototype,desktop
user_2663,2026-01-23T16:05:36.703776,DE,organic,build_app,web
user_2664,2025-12-29T02:50:04.344425,US,paid,build_app,web
user_2665,2025-12-20T09:05:16.154634,US,organic,prototype,web
user_2666,2026-01-10T20:08:10.943988,GB,organic,learn,desktop
user_2667,2026-01-22T00:29:13.172411,DE,paid,build_app,desktop
user_2668,2026-01-10T23:30:40.027805,CA,referral,prototype,desktop
user_2669,2025-12-21T19:50:54.983522,US,paid,learn,web
user_2670,2026-01-02T06:11:28.143030,IN,organic,build_app,desktop
user_2671,2025-12-26T23:48:30.422961,DE,organic,build_app,desktop
user_2672,2025-12-15T17:53:52.037783,US,organic,build_app,web
user_2673,2026-01-27T10:56:24.511471,DE,social,learn,web
user_2674,2026-01-04T15:57:15.072928,US,organic,build_app,web
user_2675,2025-12-21T01:29:58.681032,IN,paid,internal_tool,web
user_2676,2026-01-23T19:41:53.081876,US,organic,learn,desktop
user_2677,2026-01-28T07:56:25.037681,IN,referral,prototype,web
user_2678,2026-01-20T17:17:10.356515,DE,organic,internal_tool,web
user_2679,2025-12-26T09:56:15.298341,GB,organic,build_app,web
user_2680,2025-12-23T13:47:10.671884,GB,organic,build_app,web
user_2681,2026-01-07T15:07:16.623518,CA,paid,learn,desktop
user_2682,2026-01-10T06:10:36.430364,CA,organic,learn,desktop
user_2683,2026-01-23T12:40:24.806447,BR,referral,internal_tool,web
user_2684,2026-01-27T12:37:20.560320,US,social,build_app,web
user_2685,2026-01-24T23:13:04.610064,IN,paid,build_app,desktop
user_2686,2025-12-30T09:26:44.324880,US,organic,prototype,web
user_2687,2026-01-10T08:26:50.105302,IN,organic,build_app,web
user_2688,2025-12-20T13:45:53.707263,US,referral,build_app,web
user_2689,2026-01-07T08:23:11.950071,IN,organic,learn,desktop
user_2690,2025-12-18T04:25:53.771221,BR,organic,prototype,desktop
user_2691,2025-12-20T00:12:01.984002,US,referral,prototype,desktop
user_2692,2025-12-20T11:41:52.998777,GB,paid,internal_tool,desktop
user_2693,2025-12-28T13:32:49.025474,US,organic,internal_tool,desktop
user_2694,2025-12-28T22:27:14.370980,IN,organic,build_app,desktop
user_2695,2026-01-15T17:26:36.889605,US,organic,build_app,web
user_2696,2025-12-18T10:06:59.103879,US,organic,prototype,desktop
user_2697,2025-12-20T00:02:08.321005,IN,organic,build_app,desktop
user_2698,2026-01-13T12:49:34.540139,US,organic,build_app,web
user_2699,2026-01-14T06:36:43.453514,US,social,internal_tool,web
user_2700,2026-01-15T23:16:18.735383,GB,organic,build_app,web
user_2701,2026-01-16T09:45:01.243382,US,organic,learn,desktop
user_2702,2026-01-13T19:57:29.210599,CA,paid,learn,desktop
user_2703,2026-01-08T20:48:03.928944,DE,social,build_app,web
user_2704,2026-01-17T08:40:16.035033,US,social,learn,web
user_2705,2025-12-18T16:03:00.231525,US,paid,learn,desktop
user_2706,2025-12-24T12:45:22.043656,GB,paid,build_app,web
user_2707,2026-01-17T08:46:10.540613,US,paid,internal_tool,web
user_2708,2025-12-23T15:57:22.680631,BR,organic,build_app,desktop
user_2709,2026-01-07T21:12:45.282382,IN,paid,prototype,web
user_2710,2025-12-26T17:07:31.812070,IN,referral,prototype,web
user_2711,2026-01-03T09:46:37.275239,US,organic,prototype,web
user_2712,2026-01-21T12:54:43.682018,IN,organic,internal_tool,desktop
user_2713,2026-01-13T17:29:28.395042,US,organic,build_app,desktop
user_2714,2026-01-04T00:48:13.237630,BR,organic,learn,web
user_2715,2025-12-27T07:24:43.864364,BR,organic,internal_tool,web
user_2716,2026-01-20T05:25:11.607454,US,paid,build_app,web
user_2717,2026-01-13T13:35:03.618365,IN,organic,build_app,web
user_2718,2026-01-03T19:08:41.084385,US,organic,build_app,web
user_2719,2026-01-23T02:48:50.942606,BR,paid,build_app,desktop
user_2720,2026-01-15T03:51:26.396948,US,organic,build_app,desktop
user_2721,2026-01-28T03:01:24.164137,US,organic,learn,web
user_2722,2026-01-13T21:32:14.212658,US,paid,build_app,web
user_2723,2026-01-24T11:53:36.522213,CA,paid,build_app,desktop
user_2724,2026-01-08T18:26:31.111375,GB,organic,build_app,desktop
user_2725,2026-01-15T22:48:04.811519,US,paid,build_app,web
user_2726,2026-01-21T21:49:34.006493,BR,organic,prototype,web
user_2727,2025-12-19T01:41:37.320470,US,paid,internal_tool,web
user_2728,2026-01-05T08:09:40.136313,US,organic,internal_tool,desktop
user_2729,2026-01-11T06:03:03.087693,GB,paid,build_app,web
user_2730,2025-12-17T14:24:22.315170,US,paid,learn,web
user_2731,2026-01-19T12:21:43.164913,BR,organic,internal_tool,web
user_2732,2026-01-16T04:47:22.970455,CA,organic,build_app,web
user_2733,2026-01-26T03:08:04.885902,US,social,build_app,desktop
user_2734,2025-12-31T17:47:59.694542,GB,referral,build_app,web
user_2735,2026-01-05T02:41:19.814465,BR,organic,learn,web
user_2736,2026-01-25T00:50:45.806422,US,organic,internal_tool,desktop
user_2737,2026-01-02T12:24:36.056751,IN,referral,prototype,desktop
user_2738,2026-01-21T13:05:59.816219,US,paid,prototype,desktop
user_2739,2026-01-02T23:07:17.708582,US,organic,build_app,web
user_2740,2025-12-30T04:46:43.533161,US,referral,prototype,web
user_2741,2025-12-27T11:26:04.258291,US,organic,build_app,web
user_2742,2025-12-24T14:34:24.465765,US,referral,learn,web
user_2743,2026-01-03T09:56:43.366532,US,organic,prototype,web
user_2744,2025-12-22T06:30:28.077209,US,social,build_app,web
user_2745,2026-01-21T06:13:27.197806,DE,organic,learn,desktop
user_2746,2026-01-27T20:23:05.302007,DE,social,learn,web
user_2747,2025-12-19T09:14:05.109049,BR,organic,build_app,desktop
user_2748,2025-12-17T11:12:17.238057,DE,organic,build_app,web
user_2749,2025-12-15T04:02:11.976562,GB,organic,prototype,web
user_2750,2026-01-25T22:37:41.946605,IN,paid,learn,desktop
user_2751,2025-12-18T07:42:31.302320,US,organic,build_app,web
user_2752,2026-01-14T14:35:39.709579,US,paid,build_app,web
user_2753,2025-12-28T16:08:36.747349,BR,paid,learn,web
user_2754,2025-12-23T22:04:42.255043,IN,paid,learn,web
user_2755,2025-12-26T02:02:33.783847,US,organic,build_app,web
user_2756,2026-01-15T00:50:03.973885,IN,organic,build_app,web
user_2757,2025-12-15T19:25:11.618218,CA,organic,learn,web
user_2758,2026-01-22T22:00:09.938459,DE,organic,prototype,web
user_2759,2026-01-09T13:13:33.055091,US,organic,learn,desktop
user_2760,2025-12-25T14:26:25.929823,GB,organic,build_app,desktop
user_2761,2025-12-24T09:00:20.450251,US,paid,prototype,desktop
user_2762,2026-01-13T11:06:40.054579,US,organic,build_app,web
user_2763,2026-01-12T07:40:37.880596,US,organic,learn,desktop
user_2764,2025-12-29T07:33:53.985122,CA,organic,build_app,desktop
user_2765,2025-12-30T00:44:28.137757,US,organic,learn,desktop
user_2766,2026-01-04T20:30:57.994871,BR,paid,prototype,desktop
user_2767,2026-01-24T23:18:35.353183,US,organic,build_app,web
user_2768,2026-01-08T05:22:20.839607,IN,organic,prototype,desktop
user_2769,2026-01-21T19:16:32.500163,US,organic,build_app,desktop
user_2770,2026-01-12T20:07:11.340122,US,organic,build_app,web
user_2771,2026-01-09T07:04:55.202097,US,paid,internal_tool,desktop
user_2772,2026-01-06T00:49:57.753885,US,paid,internal_tool,web
user_2773,2026-01-14T15:04:44.117400,BR,paid,build_app,web
user_2774,2026-01-06T02:51:00.819244,IN,referral,build_app,desktop
user_2775,2026-01-16T16:03:14.899189,US,organic,prototype,desktop
user_2776,2025-12-23T04:37:41.805584,GB,organic,prototype,desktop
user_2777,2025-12-29T12:06:00.008318,GB,organic,prototype,desktop
user_2778,2026-01-23T07:01:57.907538,IN,organic,build_app,web
user_2779,2026-01-01T18:50:39.842331,US,paid,learn,web
user_2780,2026-01-21T22:31:05.879891,US,paid,build_app,web
user_2781,2026-01-26T04:59:32.087200,US,paid,internal_tool,desktop
user_2782,2026-01-10T00:44:45.465400,US,organic,internal_tool,web
user_2783,2025-12-19T14:00:47.079989,US,organic,build_app,web
user_2784,2026-01-18T01:29:11.749061,CA,paid,prototype,web
user_2785,2026-01-13T23:07:55.267954,DE,referral,learn,web
user_2786,2025-12-28T02:03:03.997105,US,referral,build_app,web
user_2787,2026-01-22T20:01:01.017572,IN,organic,internal_tool,desktop
user_2788,2026-01-05T17:20:21.001487,US,organic,prototype,web
user_2789,2025-12-17T13:33:38.130044,CA,organic,prototype,web
user_2790,2025-12-18T01:24:51.414733,IN,paid,build_app,desktop
user_2791,2025-12-25T06:35:59.338142,DE,paid,build_app,desktop
user_2792,2026-01-11T10:37:09.821693,US,organic,build_app,web
user_2793,2026-01-20T16:23:37.985157,IN,referral,internal_tool,desktop
user_2794,2025-12-19T10:57:51.916852,BR,organic,internal_tool,web
user_2795,2025-12-16T00:05:33.303756,US,social,learn,desktop
user_2796,2026-01-12T00:18:10.998280,US,paid,internal_tool,web
user_2797,2026-01-02T10:13:17.039343,IN,organic,internal_tool,desktop
user_2798,2026-01-03T20:57:33.734273,GB,social,prototype,web
user_2799,2026-01-20T22:21:34.616284,IN,organic,build_app,web
user_2800,2026-01-25T08:32:16.266212,CA,organic,internal_tool,web
user_2801,2026-01-27T12:37:08.729842,IN,organic,learn,web
user_2802,2026-01-19T01:29:24.317793,GB,organic,prototype,web
user_2803,2025-12-15T03:31:33.217631,US,paid,prototype,desktop
user_2804,2025-12-21T18:32:47.956406,DE,organic,prototype,web
user_2805,2026-01-10T10:15:25.777399,IN,social,learn,desktop
user_2806,2026-01-26T23:42:29.033047,US,organic,prototype,desktop
user_2807,2025-12-18T15:57:44.481245,CA,social,build_app,desktop
user_2808,2026-01-07T04:07:48.197010,US,paid,build_app,web
user_2809,2026-01-01T20:11:37.093379,IN,paid,build_app,web
user_2810,2026-01-02T07:22:43.443940,US,organic,build_app,desktop
user_2811,2025-12-27T02:02:31.370594,CA,organic,build_app,web
user_2812,2025-12-27T04:24:59.916591,BR,organic,internal_tool,web
user_2813,2025-12-25T17:25:59.952257,US,organic,learn,desktop
user_2814,2025-12-19T15:24:50.307373,US,referral,prototype,desktop
user_2815,2026-01-08T22:23:44.733557,US,paid,learn,desktop
user_2816,2026-01-04T01:37:24.295369,US,referral,prototype,desktop
user_2817,2026-01-16T01:58:11.880619,CA,organic,prototype,desktop
user_2818,2026-01-12T19:07:51.931065,GB,organic,internal_tool,desktop
user_2819,2026-01-26T21:01:18.963345,BR,paid,internal_tool,web
user_2820,2025-12-30T06:47:20.392644,US,social,build_app,web
user_2821,2026-01-23T17:05:25.294997,IN,paid,learn,web
user_2822,2026-01-01T07:33:00.761703,IN,organic,build_app,desktop
user_2823,2026-01-13T17:32:32.632348,GB,paid,prototype,desktop
user_2824,2026-01-20T05:22:36.347834,US,referral,prototype,desktop
user_2825,2026-01-01T20:31:19.285672,US,paid,build_app,desktop
user_2826,2026-01-04T01:51:01.320135,IN,paid,build_app,web
user_2827,2026-01-12T09:45:09.151991,US,paid,internal_tool,web
user_2828,2025-12-19T23:38:37.024406,CA,paid,prototype,desktop
user_2829,2026-01-07T22:18:06.137853,US,organic,build_app,desktop
user_2830,2025-12-19T06:32:11.898143,CA,paid,internal_tool,desktop
user_2831,2025-12-25T02:51:34.596688,US,organic,learn,desktop
user_2832,2026-01-12T00:54:09.923023,US,organic,learn,web
user_2833,2026-01-27T17:56:14.301716,IN,referral,prototype,desktop
user_2834,2026-01-28T23:18:39.270665,DE,referral,prototype,desktop
user_2835,2025-12-26T17:32:28.818117,CA,organic,build_app,desktop
user_2836,2025-12-21T14:01:24.576720,IN,referral,build_app,desktop
user_2837,2026-01-07T08:04:35.339680,GB,paid,learn,desktop
user_2838,2026-01-03T20:41:05.454645,GB,organic,learn,web
user_2839,2026-01-01T01:47:21.171933,CA,organic,build_app,desktop
user_2840,2026-01-18T13:56:53.248487,US,organic,learn,web
user_2841,2026-01-15T22:27:51.545163,IN,organic,build_app,web
user_2842,2026-01-09T06:46:20.419805,US,organic,build_app,web
user_2843,2026-01-11T23:10:33.272383,US,paid,build_app,web
user_2844,2026-01-10T04:24:09.508643,US,social,internal_tool,desktop
user_2845,2026-01-14T11:01:28.063730,US,organic,prototype,web
user_2846,2026-01-25T18:01:52.794450,GB,organic,prototype,desktop
user_2847,2026-01-26T14:24:06.397870,US,organic,learn,web
user_2848,2026-01-28T01:51:18.335773,US,organic,build_app,desktop
user_2849,2026-01-22T16:29:49.524958,US,organic,internal_tool,web
user_2850,2025-12-19T17:07:16.618557,US,organic,internal_tool,desktop
user_2851,2026-01-04T07:48:24.499657,BR,referral,build_app,desktop
user_2852,2026-01-19T04:06:29.252534,IN,organic,build_app,desktop
user_2853,2025-12-28T05:52:47.973841,IN,paid,internal_tool,desktop
user_2854,2026-01-11T07:15:40.350678,US,referral,prototype,web
user_2855,2025-12-17T11:39:37.030151,CA,organic,build_app,web
user_2856,2025-12-24T03:55:27.085698,US,organic,internal_tool,web
user_2857,2026-01-02T00:14:17.093809,IN,organic,learn,desktop
user_2858,2025-12-18T03:48:31.696594,DE,paid,build_app,web
user_2859,2026-01-03T02:16:25.208295,CA,organic,prototype,web
user_2860,2025-12-25T08:31:12.726219,GB,referral,learn,web
user_2861,2026-01-22T18:42:59.871403,GB,paid,build_app,web
user_2862,2025-12-29T08:19:00.905008,US,organic,prototype,desktop
user_2863,2026-01-01T03:11:02.462535,CA,organic,build_app,web
user_2864,2026-01-20T02:11:29.988135,GB,organic,learn,web
user_2865,2026-01-09T04:26:28.981039,US,organic,build_app,desktop
user_2866,2025-12-17T06:05:38.368219,GB,organic,prototype,web
user_2867,2025-12-24T18:59:00.765413,CA,paid,build_app,web
user_2868,2026-01-11T11:44:29.484146,BR,paid,prototype,web
user_2869,2025-12-23T23:18:49.480344,BR,organic,build_app,web
user_2870,2025-12-26T04:10:38.832581,GB,organic,build_app,desktop
user_2871,2026-01-12T00:46:09.521423,GB,organic,learn,desktop
user_2872,2026-01-06T06:09:07.108586,BR,organic,prototype,desktop
user_2873,2025-12-27T02:37:44.944964,US,paid,build_app,web
user_2874,2026-01-09T03:56:08.546660,US,organic,prototype,desktop
user_2875,2026-01-12T12:26:51.784568,US,paid,build_app,web
user_2876,2025-12-16T18:31:20.134191,IN,organic,build_app,desktop
user_2877,2025-12-27T07:45:16.715713,US,paid,internal_tool,desktop
user_2878,2025-12-28T20:19:38.295435,IN,paid,build_app,web
user_2879,2026-01-23T13:01:06.898990,CA,organic,learn,web
user_2880,2025-12-17T07:25:46.370659,CA,organic,learn,web
user_2881,2025-12-30T14:54:17.781169,US,organic,prototype,web
user_2882,2025-12-23T18:06:51.633464,DE,organic,learn,desktop
user_2883,2026-01-15T06:45:06.234700,US,paid,build_app,web
user_2884,2026-01-20T12:07:58.596043,GB,organic,build_app,web
user_2885,2025-12-17T14:01:55.932683,US,organic,build_app,desktop
user_2886,2026-01-22T20:21:57.941678,US,organic,build_app,desktop
user_2887,2026-01-15T07:38:14.215642,US,social,build_app,desktop
user_2888,2025-12-24T18:20:13.745533,US,social,build_app,web
user_2889,2026-01-25T05:05:57.730083,DE,paid,internal_tool,web
user_2890,2025-12-28T04:29:08.540308,US,organic,build_app,desktop
user_2891,2026-01-19T11:32:32.334597,BR,organic,learn,web
user_2892,2025-12-18T08:57:22.981480,CA,organic,learn,desktop
user_2893,2026-01-04T12:31:58.385461,IN,organic,learn,web
user_2894,2026-01-06T18:12:56.516283,IN,organic,prototype,desktop
user_2895,2026-01-24T08:18:45.022928,CA,paid,prototype,web
user_2896,2026-01-21T15:26:51.696806,US,paid,build_app,web
user_2897,2026-01-08T14:05:41.965666,GB,social,internal_tool,web
user_2898,2025-12-17T07:39:32.308106,BR,organic,build_app,web
user_2899,2026-01-03T08:22:32.658093,US,organic,learn,web
user_2900,2025-12-31T21:18:57.759193,US,paid,internal_tool,desktop
user_2901,2026-01-28T19:08:02.295545,BR,organic,prototype,web
user_2902,2026-01-14T15:10:35.125584,US,organic,build_app,web
user_2903,2026-01-02T05:27:37.911479,GB,social,internal_tool,web
user_2904,2025-12-31T10:00:04.983977,CA,organic,build_app,desktop
user_2905,2026-01-18T12:59:08.495664,BR,referral,learn,web
user_2906,2025-12-19T07:26:31.768506,GB,organic,build_app,web
user_2907,2026-01-20T18:22:45.273286,IN,referral,learn,desktop
user_2908,2026-01-14T04:34:21.291338,GB,referral,build_app,web
user_2909,2026-01-03T14:07:19.058565,IN,organic,internal_tool,web
user_2910,2026-01-15T23:09:25.126292,US,organic,prototype,web
user_2911,2026-01-01T21:38:22.619563,BR,paid,build_app,web
user_2912,2025-12-21T10:37:35.905257,IN,organic,learn,web
user_2913,2026-01-02T18:17:42.389804,US,organic,build_app,desktop
user_2914,2025-12-17T07:28:33.974755,US,paid,build_app,web
user_2915,2025-12-18T22:05:02.598444,IN,organic,learn,desktop
user_2916,2026-01-03T18:08:22.666514,US,organic,build_app,web
user_2917,2026-01-21T03:04:49.619299,BR,referral,build_app,desktop
user_2918,2025-12-24T03:57:55.070338,BR,paid,build_app,web
user_2919,2026-01-06T12:52:55.517515,BR,referral,prototype,web
user_2920,2026-01-28T01:15:51.526447,GB,organic,internal_tool,desktop
user_2921,2026-01-21T05:38:51.509633,US,social,build_app,web
user_2922,2026-01-24T14:04:44.208385,US,organic,internal_tool,desktop
user_2923,2026-01-14T08:57:55.687248,GB,organic,build_app,web
user_2924,2026-01-10T12:11:51.962542,US,organic,prototype,web
user_2925,2026-01-10T04:23:29.982384,BR,referral,learn,web
user_2926,2026-01-11T01:20:05.198689,IN,paid,internal_tool,web
user_2927,2026-01-04T22:10:21.458681,DE,social,build_app,web
user_2928,2025-12-31T05:28:32.818623,DE,organic,learn,desktop
user_2929,2025-12-25T17:47:02.320189,DE,organic,prototype,desktop
user_2930,2025-12-17T22:31:48.226315,US,referral,build_app,desktop
user_2931,2025-12-31T14:39:49.725960,US,organic,internal_tool,desktop
user_2932,2026-01-18T15:29:31.428563,CA,organic,prototype,web
user_2933,2026-01-08T20:54:04.180626,GB,organic,learn,web
user_2934,2025-12-22T09:06:24.611536,IN,organic,learn,desktop
user_2935,2026-01-20T15:20:21.203156,DE,organic,build_app,web
user_2936,2025-12-16T20:46:49.979733,US,organic,build_app,desktop
user_2937,2026-01-25T21:37:02.909471,IN,social,build_app,web
user_2938,2026-01-13T07:56:58.514480,IN,organic,internal_tool,desktop
user_2939,2026-01-09T00:35:59.087698,DE,organic,learn,desktop
user_2940,2026-01-02T13:37:01.442255,US,organic,learn,web
user_2941,2026-01-21T03:02:00.640802,US,referral,build_app,desktop
user_2942,2025-12-15T07:19:29.547570,CA,paid,build_app,desktop
user_2943,2025-12-15T17:11:11.275109,GB,referral,build_app,desktop
user_2944,2026-01-07T09:56:23.788417,US,organic,build_app,desktop
user_2945,2025-12-28T08:50:07.041123,GB,paid,prototype,desktop
user_2946,2026-01-02T01:40:33.405172,GB,referral,prototype,web
user_2947,2026-01-08T03:31:34.541075,US,referral,build_app,desktop
user_2948,2025-12-16T23:16:31.319586,GB,organic,learn,web
user_2949,2026-01-28T05:42:20.995963,US,organic,internal_tool,desktop
user_2950,2026-01-14T11:51:08.147913,US,paid,internal_tool,web
user_2951,2025-12-19T10:48:16.722650,US,organic,build_app,desktop
user_2952,2026-01-17T05:41:56.453863,IN,paid,prototype,web
user_2953,2026-01-07T23:31:58.113830,DE,paid,build_app,web
user_2954,2026-01-14T21:54:08.801917,IN,referral,internal_tool,web
user_2955,2026-01-17T04:43:32.600483,US,paid,prototype,web
user_2956,2026-01-28T14:40:30.216497,BR,organic,build_app,desktop
user_2957,2025-12-20T07:52:19.912807,US,organic,learn,web
user_2958,2026-01-28T19:54:51.145065,US,organic,learn,desktop
user_2959,2026-01-05T11:00:24.454479,DE,organic,build_app,web
user_2960,2025-12-24T01:01:04.057887,US,social,internal_tool,web
user_2961,2025-12-31T19:29:52.460471,CA,organic,build_app,desktop
user_2962,2025-12-31T09:27:50.278905,DE,referral,internal_tool,web
user_2963,2026-01-24T06:58:49.020201,BR,organic,internal_tool,desktop
user_2964,2026-01-07T14:13:56.553646,US,paid,prototype,web
user_2965,2025-12-18T00:03:14.712824,IN,referral,prototype,desktop
user_2966,2026-01-16T04:03:55.532310,US,organic,build_app,web
user_2967,2026-01-06T09:35:47.069574,US,organic,prototype,web
user_2968,2026-01-20T15:46:20.015237,US,organic,learn,web
user_2969,2025-12-17T02:10:28.429370,BR,paid,learn,web
user_2970,2026-01-22T22:12:16.643964,IN,paid,prototype,desktop
user_2971,2026-01-24T04:17:26.501568,GB,paid,learn,desktop
user_2972,2025-12-15T08:53:35.258321,US,organic,build_app,web
user_2973,2026-01-05T11:04:27.280139,US,paid,learn,web
user_2974,2025-12-20T11:18:10.449178,US,referral,build_app,desktop
user_2975,2026-01-07T19:46:24.552845,CA,organic,learn,web
user_2976,2025-12-19T00:19:43.729780,US,organic,build_app,web
user_2977,2026-01-23T22:00:30.006320,IN,paid,prototype,desktop
user_2978,2025-12-23T06:20:01.928882,DE,paid,build_app,desktop
user_2979,2026-01-14T01:39:06.059723,US,organic,build_app,web
user_2980,2026-01-13T09:51:32.651585,CA,paid,prototype,web
user_2981,2025-12-29T10:29:01.853781,CA,paid,build_app,web
user_2982,2025-12-24T15:37:39.123689,US,referral,build_app,web
user_2983,2026-01-25T04:27:34.661326,US,organic,build_app,web
user_2984,2025-12-16T18:58:49.023421,DE,paid,learn,desktop
user_2985,2025-12-26T10:27:01.997159,IN,organic,build_app,web
user_2986,2025-12-29T16:51:04.884552,DE,organic,build_app,web
user_2987,2026-01-10T06:54:13.532954,DE,paid,prototype,desktop
user_2988,2025-12-31T14:43:34.783137,CA,organic,prototype,web
user_2989,2025-12-20T00:16:20.744552,BR,paid,build_app,web
user_2990,2026-01-09T15:57:44.407749,US,paid,build_app,desktop
user_2991,2026-01-16T14:00:42.482263,BR,paid,prototype,web
user_2992,2026-01-15T17:09:55.700636,IN,referral,prototype,desktop
user_2993,2026-01-06T00:45:22.128114,CA,paid,prototype,desktop
user_2994,2025-12-28T19:24:16.239394,IN,organic,internal_tool,desktop
user_2995,2025-12-15T11:05:10.571567,US,social,internal_tool,desktop
user_2996,2026-01-07T23:25:21.711953,CA,organic,learn,web
user_2997,2026-01-12T06:49:33.135418,US,organic,build_app,web
user_2998,2026-01-03T20:33:31.011786,GB,organic,build_app,web
user_2999,2026-01-27T03:57:07.368378,DE,paid,prototype,web
user_3000,2025-12-24T02:24:49.693139,BR,organic,build_app,web
user_3001,2026-01-20T15:14:01.768780,BR,social,prototype,web
user_3002,2026-01-16T08:16:53.601188,CA,organic,build_app,desktop
user_3003,2026-01-24T11:16:18.221528,GB,organic,prototype,desktop
user_3004,2026-01-25T14:31:04.606826,DE,organic,build_app,web
user_3005,2025-12-25T15:39:22.681561,US,organic,build_app,web
user_3006,2026-01-25T11:33:13.604987,IN,paid,build_app,web
user_3007,2026-01-02T03:29:11.496933,US,organic,prototype,web
